"Player","Team","Year","Rk","Pos","Age.x","G.x","PA","AB","R","H","X2B.x","X3B.x","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB","source.x","Age.y","X","B","T","Ht","Wt","DoB","Yrs","G.y","GS","Batting","Defense","P","C","X1B","X2B.y","X3B.y","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1","source.y"
"abraham nunez","STL",2005,5,"3B",29,139,467,421,64,120,13,2,5,44,0,1,37,63,0.285,0.343,0.361,0.704,85,152,6,0,9,0,4,"data1",29,"do DO","B","R","5' 11""",200,"Mar 16, 1976","9",139,100,139,127,0,0,0,22,98,21,0,0,0,0,0,25,0,2.3,"","","data2"
"adam bernero","ATL",2005,29,"P",28,33,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,427,1,0,0,1,0,0,"data1",28,"us US","R","R","6' 4""",205,"Nov 28, 1976","6",36,0,33,36,36,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,"$450,000","","data2"
"adam bernero","COL",2003,42,"P",26,31,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",26,"us US","R","R","6' 4""",205,"Nov 28, 1976","4",31,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"","","data2"
"adam bernero","COL",2004,32,"P",27,16,6,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",27,"us US","R","R","6' 4""",205,"Nov 28, 1976","5",16,2,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,"$320,000","","data2"
"adam bernero","DET",2003,25,"P",26,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",26,"us US","R","R","6' 4""",205,"Nov 28, 1976","4",19,17,3,18,18,0,0,0,0,0,0,0,0,0,0,0,1,-0.3,"$314,000","","data2"
"adam bernero","KCR",2006,41,"P",29,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 4""",205,"Nov 28, 1976","7",3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,"","","data2"
"adam bernero","PHI",2006,43,"P",29,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 4""",205,"Nov 28, 1976","7",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
"adam dunn","CIN",2003,6,"LF",23,116,469,381,70,82,12,1,27,57,8,2,74,126,0.215,0.354,0.465,0.819,116,177,4,10,0,4,8,"data1",23,"us US","L","R","6' 6""",285,"Nov 9, 1979","3",116,109,116,110,0,0,19,0,0,0,99,0,4,102,2,6,0,1.7,"$400,000","","data2"
"adam dunn","CIN",2004,6,"LF",24,161,681,568,105,151,34,0,46,102,6,1,108,195,0.266,0.388,0.569,0.956,147,323,8,5,0,0,11,"data1",24,"us US","L","R","6' 6""",285,"Nov 9, 1979","4",161,156,161,158,0,0,10,0,0,0,156,0,0,156,1,2,0,4.7,"$445,000","","data2"
"adam dunn","CIN",2005,6,"LF",25,160,671,543,107,134,35,2,40,101,4,2,114,168,0.247,0.387,0.54,0.927,141,293,6,12,0,2,14,"data1",25,"us US","L","R","6' 6""",285,"Nov 9, 1979","5",160,153,160,158,0,0,33,0,0,0,133,0,0,133,0,5,0,2.9,"$4,600,000","","data2"
"adam dunn","CIN",2006,6,"LF",26,160,683,561,99,131,24,0,40,92,7,0,112,194,0.234,0.365,0.49,0.855,114,275,8,6,1,3,12,"data1",26,"us US","L","R","6' 6""",285,"Nov 9, 1979","6",160,159,160,158,0,0,2,0,0,0,156,0,0,156,1,1,0,0.4,"$7,500,000","","data2"
"adam dunn","CIN",2007,6,"LF",27,152,632,522,101,138,27,2,40,106,9,2,101,165,0.264,0.386,0.554,0.94,136,289,12,5,0,4,8,"data1",27,"us US","L","R","6' 6""",285,"Nov 9, 1979","7",152,145,152,144,0,0,0,0,0,0,144,0,0,144,3,7,0,1.4,"$10,500,000","","data2"
"adam eaton","PHI",2007,21,"P",29,34,71,62,4,13,1,0,1,5,0,0,3,22,0.21,0.246,0.274,0.52,33,17,0,0,6,0,0,"data1",29,"us US","R","R","6' 2""",190,"Nov 23, 1977","8",34,30,34,30,30,0,0,0,0,0,0,0,0,0,0,2,2,-1.3,"$7,208,333","","data2"
"adam eaton","SDP",2003,28,"P",25,37,68,56,4,11,3,0,2,3,0,0,4,25,0.196,0.262,0.357,0.619,66,20,1,1,7,0,0,"data1",25,"us US","R","R","6' 2""",190,"Nov 23, 1977","4",39,31,37,31,31,0,0,0,0,0,0,0,0,0,0,6,2,1.5,"$350,000","","data2"
"adam eaton","SDP",2004,24,"P",26,36,76,64,9,13,7,0,0,8,2,0,6,16,0.203,0.282,0.313,0.594,61,20,1,1,5,0,0,"data1",26,"us US","R","R","6' 2""",190,"Nov 23, 1977","5",38,33,36,33,33,0,0,0,0,0,0,0,0,0,0,5,0,0.7,"$1,925,000","","data2"
"adam eaton","SDP",2005,28,"P",27,25,52,46,2,8,0,1,0,2,0,1,3,18,0.174,0.224,0.217,0.442,22,10,0,0,3,0,0,"data1",27,"us US","R","R","6' 2""",190,"Nov 23, 1977","6",26,22,25,24,24,0,0,0,0,0,0,0,0,0,0,2,0,0.6,"$3,375,000","","data2"
"adam eaton","TEX",2006,39,"P",28,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",28,"us US","R","R","6' 2""",190,"Nov 23, 1977","7",13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.4,"$4,650,000","","data2"
"adam everett","HOU",2003,4,"SS",26,128,436,387,51,99,18,3,8,51,8,1,28,66,0.256,0.32,0.38,0.7,80,147,7,9,11,1,6,"data1",26,"us US","R","R","6' 0""",180,"Feb 5, 1977","3",128,116,128,128,0,0,0,0,0,128,0,0,0,0,0,1,4,2.3,"","","data2"
"adam everett","HOU",2004,4,"SS",27,104,435,384,66,105,15,2,8,31,13,2,17,56,0.273,0.317,0.385,0.703,80,148,4,9,22,3,0,"data1",27,"us US","R","R","6' 0""",180,"Feb 5, 1977","4",104,97,104,99,0,0,0,0,0,99,0,0,0,0,0,4,2,3.2,"$370,000","","data2"
"adam everett","HOU",2005,4,"SS",28,152,595,549,58,136,27,2,11,54,21,7,26,103,0.248,0.29,0.364,0.654,70,200,5,8,8,4,1,"data1",28,"us US","R","R","6' 0""",180,"Feb 5, 1977","5",152,147,152,150,0,0,0,0,0,150,0,0,0,0,0,2,2,2.9,"$445,000","","data2"
"adam everett","HOU",2006,4,"SS",29,150,566,514,52,123,28,6,6,59,9,6,34,71,0.239,0.29,0.352,0.642,64,181,5,4,10,4,5,"data1",29,"us US","R","R","6' 0""",180,"Feb 5, 1977","6",150,146,150,149,0,0,0,0,0,149,0,0,0,0,0,2,0,3.5,"$1,900,000","","data2"
"adam everett","HOU",2007,4,"SS",30,66,236,220,18,51,11,1,2,15,4,2,14,31,0.232,0.281,0.318,0.599,55,70,3,1,1,0,0,"data1",30,"us US","R","R","6' 0""",180,"Feb 5, 1977","7",66,62,66,66,0,0,0,0,0,66,0,0,0,0,0,1,0,1.1,"$2,800,000","","data2"
"adam greenberg","CHC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"us US","L","L","5' 9""",180,"Feb 21, 1981","1st",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"","","data2"
"adam hyzdu","BOS",2004,23,"OF",32,17,11,10,3,3,2,0,1,2,0,0,1,2,0.3,0.364,0.8,1.164,185,8,0,0,0,0,0,"data1",32,"us US","R","R","6' 2""",210,"Dec 6, 1971","5",17,0,17,14,0,0,0,0,0,0,11,0,4,14,2,3,4,0.2,"","","data2"
"adam hyzdu","BOS",2005,19,"OF",33,12,18,16,1,4,1,0,0,0,0,0,2,3,0.25,0.333,0.313,0.646,71,5,0,0,0,0,0,"data1",33,"us US","R","R","6' 2""",210,"Dec 6, 1971","6",12,3,12,12,0,0,0,0,0,0,3,5,5,12,0,1,1,0.2,"","","data2"
"adam hyzdu","PIT",2003,19,"OF",31,51,75,63,16,13,5,0,1,8,0,0,10,21,0.206,0.32,0.333,0.653,70,21,2,1,0,1,0,"data1",31,"us US","R","R","6' 2""",210,"Dec 6, 1971","4",51,12,51,34,0,0,0,0,0,0,3,20,11,34,0,21,6,-0.2,"","","data2"
"adam hyzdu","SDP",2005,21,"OF",33,17,25,20,1,3,1,0,0,4,1,0,3,4,0.15,0.25,0.2,0.45,25,4,1,0,1,1,0,"data1",33,"us US","R","R","6' 2""",210,"Dec 6, 1971","6",17,2,17,12,0,0,0,0,0,0,11,3,0,12,0,7,0,-0.4,"$375,000","","data2"
"adam hyzdu","TEX",2006,25,"DH",34,2,4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,30,1,0,0,0,0,0,"data1",34,"us US","R","R","6' 2""",210,"Dec 6, 1971","7",2,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,-0.1,"","","data2"
"adam johnson","MIN",2003,33,"P",23,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",23,"us US","R","R","6' 2""",210,"Jul 12, 1979","2",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
"adam jones","SEA",2006,15,"CF",20,32,76,74,6,16,4,0,1,8,3,1,2,22,0.216,0.237,0.311,0.548,42,23,3,0,0,0,0,"data1",20,"us US","R","R","6' 2""",215,"Aug 1, 1985","1st",32,23,32,26,0,0,0,0,0,0,0,26,0,26,1,2,4,0,"","","data2"
"adam jones","SEA",2007,13,"OF",21,41,71,65,16,16,2,1,2,4,2,1,4,21,0.246,0.3,0.4,0.7,86,26,0,1,1,0,0,"data1",21,"us US","R","R","6' 2""",215,"Aug 1, 1985","2",41,16,41,38,0,0,0,0,0,0,26,7,6,38,0,4,7,0.9,"","","data2"
"adam kennedy","LAA",2003,3,"2B",27,143,510,449,71,121,17,1,13,49,22,9,45,73,0.269,0.344,0.399,0.743,98,179,7,9,2,5,4,"data1",27,"us US","L","R","5' 11""",195,"Jan 10, 1976","5",143,125,143,140,0,0,0,140,0,0,0,0,0,0,1,10,2,3.5,"$2,270,000","","data2"
"adam kennedy","LAA",2004,3,"2B",28,144,533,468,70,130,20,5,10,48,15,5,41,92,0.278,0.351,0.406,0.757,100,190,10,13,9,2,7,"data1",28,"us US","L","R","5' 11""",195,"Jan 10, 1976","6",144,138,144,144,0,0,0,144,0,0,0,0,0,0,0,1,1,3.3,"$2,500,000","","data2"
"adam kennedy","LAA",2005,3,"2B",29,129,460,416,49,125,23,0,2,37,19,4,29,64,0.3,0.354,0.37,0.724,96,154,5,7,5,3,1,"data1",29,"us US","L","R","5' 11""",195,"Jan 10, 1976","7",129,123,129,127,0,0,0,127,0,0,0,0,0,0,0,2,1,3.9,"$3,000,000","","data2"
"adam kennedy","LAA",2006,3,"2B",30,139,503,451,50,123,26,6,4,55,16,10,39,72,0.273,0.334,0.384,0.718,86,173,15,5,3,5,5,"data1",30,"us US","L","R","5' 11""",195,"Jan 10, 1976","8",139,127,139,133,0,0,0,133,0,0,0,0,0,0,2,10,0,0.9,"$3,350,000","","data2"
"adam kennedy","STL",2007,3,"2B",31,87,306,279,27,61,9,1,3,18,6,2,22,33,0.219,0.282,0.29,0.572,50,81,9,3,1,1,6,"data1",31,"us US","L","R","5' 11""",195,"Jan 10, 1976","9",87,74,87,80,0,0,0,79,0,1,0,0,1,1,0,8,0,-1.4,"$2,500,000","","data2"
"adam laroche","ATL",2004,2,"1B",24,110,356,324,45,90,27,1,13,45,0,0,27,78,0.278,0.333,0.488,0.821,108,158,10,1,2,2,1,"data1",24,"us US","L","L","6' 2""",205,"Nov 6, 1979","1st",110,82,110,98,0,0,98,0,0,0,0,0,0,0,0,18,0,1.1,"$300,000","","data2"
"adam laroche","ATL",2005,2,"1B",25,141,502,451,53,117,28,0,20,78,0,2,39,87,0.259,0.32,0.455,0.775,100,205,15,4,2,6,7,"data1",25,"us US","L","L","6' 2""",205,"Nov 6, 1979","2",141,117,141,125,0,0,125,0,0,0,0,0,0,0,0,19,1,-0.8,"$337,500","","data2"
"adam laroche","ATL",2006,2,"1B",26,149,557,492,89,140,38,1,32,90,0,2,55,128,0.285,0.354,0.561,0.915,130,276,9,2,1,7,5,"data1",26,"us US","L","L","6' 2""",205,"Nov 6, 1979","3",149,130,149,142,0,0,142,0,0,0,0,0,0,0,0,12,0,1.6,"$420,000","","data2"
"adam laroche","PIT",2007,2,"1B",27,152,632,563,71,153,42,0,21,88,1,1,62,131,0.272,0.345,0.458,0.803,109,258,18,3,0,4,5,"data1",27,"us US","L","L","6' 2""",205,"Nov 6, 1979","4",152,148,152,151,0,0,151,0,0,0,0,0,0,0,0,1,0,1.5,"$3,200,000","","data2"
"adam lind","TOR",2006,14,"DH",22,18,65,60,8,22,8,0,2,8,0,0,5,12,0.367,0.415,0.6,1.015,159,36,0,0,0,0,0,"data1",22,"us US","L","L","6' 2""",195,"Jul 17, 1983","1st",18,15,18,2,0,0,0,0,0,0,2,0,0,2,15,3,0,0.5,"","","data2"
"adam lind","TOR",2007,6,"LF",23,89,311,290,34,69,14,0,11,46,1,2,16,65,0.238,0.278,0.4,0.678,77,116,7,1,2,2,0,"data1",23,"us US","L","L","6' 2""",195,"Jul 17, 1983","2",89,72,89,80,0,0,0,0,0,0,80,0,0,80,0,12,0,0.2,"","","data2"
"adam loewen","BAL",2006,27,"P",22,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,"data1",22,"ca CA","L","L","6' 6""",245,"Apr 9, 1984","1st",22,19,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0.4,"","","data2"
"adam loewen","BAL",2007,42,"P",23,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",23,"ca CA","L","L","6' 6""",245,"Apr 9, 1984","2",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,"$967,000","","data2"
"adam melhuse","OAK",2003,15,"C",31,40,86,77,13,23,7,0,5,14,0,0,9,19,0.299,0.372,0.584,0.957,149,45,2,0,0,0,0,"data1",31,"us US","B","R","6' 2""",185,"Mar 27, 1972","3",40,19,40,36,0,33,1,0,2,0,0,0,0,0,0,6,2,0.7,"","","data2"
"adam melhuse","OAK",2004,12,"C",32,69,231,214,23,55,11,0,11,31,0,1,16,47,0.257,0.309,0.463,0.771,99,99,4,0,1,0,1,"data1",32,"us US","B","R","6' 2""",185,"Mar 27, 1972","4",69,53,69,67,0,64,1,0,3,0,0,0,0,0,0,6,0,1,"$357,500","","data2"
"adam melhuse","OAK",2005,15,"C",33,39,102,97,11,24,7,0,2,12,0,0,5,28,0.247,0.284,0.381,0.666,76,37,0,0,0,0,0,"data1",33,"us US","B","R","6' 2""",185,"Mar 27, 1972","5",39,21,39,24,0,24,0,0,0,0,0,0,0,0,8,14,0,0.4,"$385,000","","data2"
"adam melhuse","OAK",2006,13,"C",34,49,139,128,10,28,8,0,4,18,0,1,9,34,0.219,0.273,0.375,0.648,68,48,6,1,0,1,1,"data1",34,"us US","B","R","6' 2""",185,"Mar 27, 1972","6",49,28,49,29,0,24,2,0,3,0,0,0,0,0,15,19,2,-0.1,"$700,000","","data2"
"adam melhuse","OAK",2007,23,"C",35,12,30,26,2,6,1,0,0,2,0,0,4,8,0.231,0.333,0.269,0.603,66,7,0,0,0,0,0,"data1",35,"us US","B","R","6' 2""",185,"Mar 27, 1972","7",12,7,12,11,0,10,0,0,1,0,0,0,0,0,0,2,0,0.1,"$815,000","","data2"
"adam melhuse","TEX",2007,20,"C",35,23,73,68,6,14,3,0,1,7,0,0,3,18,0.206,0.25,0.294,0.544,43,20,3,1,1,0,0,"data1",35,"us US","B","R","6' 2""",185,"Mar 27, 1972","7",23,16,23,20,0,15,0,0,5,0,0,0,0,0,1,3,1,-0.2,"","","data2"
"adam peterson","TOR",2004,33,"P",25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",25,"us US","R","R","6' 3""",220,"May 18, 1979","1st",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"","","data2"
"adam piatt","OAK",2003,14,"LF",27,47,107,100,6,24,10,0,4,15,1,2,6,30,0.24,0.28,0.46,0.74,92,46,2,0,0,1,0,"data1",27,"us US","R","R","6' 2""",195,"Feb 8, 1976","4",47,29,47,39,0,0,1,0,0,0,32,0,7,38,2,10,3,-0.2,"$322,000","","data2"
"adam piatt","TBR",2003,21,"OF",27,14,36,32,5,6,3,0,2,3,0,0,3,16,0.188,0.25,0.469,0.719,88,15,0,0,0,1,0,"data1",27,"us US","R","R","6' 2""",195,"Feb 8, 1976","4",14,7,14,7,0,0,0,0,0,0,1,0,6,7,4,7,0,-0.2,"","","data2"
"adam riggs","LAA",2003,18,"UT",30,24,72,61,11,15,4,1,3,5,3,1,9,9,0.246,0.343,0.492,0.835,119,30,2,0,2,0,0,"data1",30,"us US","R","R","6' 0""",195,"Oct 4, 1972","3",24,18,24,20,0,0,10,3,0,0,8,0,0,8,3,4,1,0.1,"","","data2"
"adam riggs","LAA",2004,21,"DH",31,16,37,36,2,7,3,0,0,3,1,0,1,10,0.194,0.216,0.278,0.494,29,10,2,0,0,0,0,"data1",31,"us US","R","R","6' 0""",195,"Oct 4, 1972","4",16,9,16,10,0,0,1,1,0,0,8,0,0,8,4,3,1,-0.2,"","","data2"
"adam shabala","SFG",2005,21,"OF",27,6,18,15,1,3,0,0,0,4,0,0,1,5,0.2,0.235,0.2,0.435,16,3,1,0,1,1,0,"data1",27,"us US","L","R","6' 1""",190,"Feb 6, 1978","1st",6,3,6,5,0,0,0,0,0,0,4,0,1,5,0,2,0,-0.1,"","","data2"
"adam stern","BAL",2007,22,"CF",27,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",27,"ca CA","L","R","5' 11""",190,"Feb 12, 1980","3",2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,"","","data2"
"adam stern","BOS",2005,20,"OF",25,36,16,15,4,2,0,0,1,2,1,1,0,4,0.133,0.188,0.333,0.521,33,5,0,1,0,0,0,"data1",25,"ca CA","L","R","5' 11""",190,"Feb 12, 1980","1st",36,2,36,21,0,0,0,0,0,0,2,6,13,21,0,1,18,-0.2,"$316,000","","data2"
"adam stern","BOS",2006,22,"OF",26,10,21,20,3,3,1,0,0,4,1,0,0,4,0.15,0.19,0.2,0.39,0,4,0,1,0,0,0,"data1",26,"ca CA","L","R","5' 11""",190,"Feb 12, 1980","2",10,5,10,10,0,0,0,0,0,0,2,8,0,10,0,0,2,-0.1,"$335,000","","data2"
"adam wainwright","STL",2005,38,"P",23,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",23,"us US","R","R","6' 7""",230,"Aug 30, 1981","1st",3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,-0.1,"","","data2"
"adam wainwright","STL",2006,31,"P",24,58,6,6,2,3,1,0,1,1,0,0,0,0,0.5,0.5,1.167,1.667,311,7,0,0,0,0,0,"data1",24,"us US","R","R","6' 7""",230,"Aug 30, 1981","2",61,0,58,61,61,0,0,0,0,0,0,0,0,0,0,0,0,1.6,"$327,000","","data2"
"adam wainwright","STL",2007,23,"P",25,36,74,62,4,18,3,0,1,6,0,1,3,18,0.29,0.323,0.387,0.71,84,24,1,0,9,0,0,"data1",25,"us US","R","R","6' 7""",230,"Aug 30, 1981","3",37,32,36,32,32,0,0,0,0,0,0,0,0,0,0,5,0,3.4,"$410,000","","data2"
"adrian beltre","LAD",2003,5,"3B",24,158,608,559,50,134,30,2,23,80,2,2,37,103,0.24,0.29,0.424,0.714,88,237,13,5,1,6,4,"data1",24,"do DO","R","R","5' 11""",220,"Apr 7, 1979","6",158,150,158,157,0,0,0,0,157,1,0,0,0,0,0,1,0,3.6,"$3,700,000","","data2"
"adrian beltre","LAD",2004,5,"3B",25,156,657,598,104,200,32,0,48,121,7,2,53,87,0.334,0.388,0.629,1.017,163,376,15,2,0,4,9,"data1",25,"do DO","R","R","5' 11""",220,"Apr 7, 1979","7",156,154,156,155,0,0,0,0,155,1,0,0,0,0,0,1,0,9.6,"$5,000,000","","data2"
"adrian beltre","SEA",2005,5,"3B",26,156,650,603,69,154,36,1,19,87,3,1,38,108,0.255,0.303,0.413,0.716,93,249,15,5,0,4,6,"data1",26,"do DO","R","R","5' 11""",220,"Apr 7, 1979","8",156,156,156,155,0,0,0,0,155,0,0,0,0,0,1,0,0,3.2,"$11,400,000","","data2"
"adrian beltre","SEA",2006,5,"3B",27,156,681,620,88,166,39,4,25,89,11,5,47,118,0.268,0.328,0.465,0.792,105,288,15,10,1,3,4,"data1",27,"do DO","R","R","5' 11""",220,"Apr 7, 1979","9",156,156,156,155,0,0,0,1,155,0,0,0,0,0,1,0,0,5.4,"$12,900,000","","data2"
"adrian beltre","SEA",2007,5,"3B",28,149,639,595,87,164,41,2,26,99,14,2,38,104,0.276,0.319,0.482,0.802,112,287,18,2,0,4,2,"data1",28,"do DO","R","R","5' 11""",220,"Apr 7, 1979","10",149,148,149,147,0,0,0,0,147,0,0,0,0,0,2,0,1,3.8,"$12,900,000","","data2"
"adrian brown","BOS",2003,19,"OF",29,9,16,15,2,3,0,0,0,1,2,0,1,4,0.2,0.25,0.2,0.45,19,3,0,0,0,0,0,"data1",29,"us US","B","R","6' 0""",175,"Feb 7, 1974","7",9,2,9,9,0,0,0,0,0,0,3,6,0,9,0,0,2,-0.1,"","","data2"
"adrian brown","KCR",2004,30,"OF",30,5,11,11,0,3,0,0,0,0,0,0,0,2,0.273,0.273,0.273,0.545,43,3,0,0,0,0,0,"data1",30,"us US","B","R","6' 0""",175,"Feb 7, 1974","8",5,3,5,5,0,0,0,0,0,0,4,0,1,5,0,0,0,-0.1,"","","data2"
"adrian brown","TEX",2006,18,"OF",32,25,40,36,6,7,1,0,0,2,1,0,2,9,0.194,0.231,0.222,0.453,18,8,2,0,1,1,0,"data1",32,"us US","B","R","6' 0""",175,"Feb 7, 1974","9",25,8,25,24,0,0,0,0,0,0,3,10,11,24,0,0,6,0.1,"$425,000","","data2"
"adrian gonzalez","SDP",2006,2,"1B",24,156,631,570,83,173,38,1,24,82,0,1,52,113,0.304,0.362,0.5,0.862,127,285,24,3,1,5,9,"data1",24,"us US","L","L","6' 2""",215,"May 8, 1982","3",156,149,156,155,0,0,155,0,0,0,0,0,0,0,0,1,0,3,"$327,500","","data2"
"adrian gonzalez","SDP",2007,2,"1B",25,161,720,646,101,182,46,3,30,100,0,0,65,140,0.282,0.347,0.502,0.849,126,324,6,3,0,6,9,"data1",25,"us US","L","L","6' 2""",215,"May 8, 1982","4",161,161,161,161,0,0,161,0,0,0,0,0,0,0,0,0,0,2.5,"$500,000","","data2"
"adrian gonzalez","TEX",2004,17,"1B",22,16,44,42,7,10,3,0,1,7,0,0,2,6,0.238,0.273,0.381,0.654,63,16,0,0,0,0,0,"data1",22,"us US","L","L","6' 2""",215,"May 8, 1982","1st",16,10,16,11,0,0,11,0,0,0,0,0,0,0,1,5,0,-0.1,"","","data2"
"adrian gonzalez","TEX",2005,12,"DH",23,43,162,150,17,34,7,1,6,17,0,0,10,37,0.227,0.272,0.407,0.678,73,61,3,0,0,2,2,"data1",23,"us US","L","L","6' 2""",215,"May 8, 1982","2",43,39,43,10,0,0,10,0,0,0,0,0,1,1,32,2,1,-0.6,"$316,000","","data2"
"adrian hernandez","MIL",2004,32,"P",29,6,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",29,"cu CU","R","R","6' 1""",185,"Mar 25, 1975","3",6,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,"$425,000","","data2"
"agustin montero","CHW",2006,34,"P",28,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",28,"do DO","R","R","6' 3""",210,"Aug 26, 1977","1st",11,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"","","data2"
"akinori iwamura","TBR",2007,5,"3B",28,123,559,491,82,140,21,10,7,34,12,8,58,114,0.285,0.359,0.411,0.77,105,202,2,1,4,5,0,"data1",28,"jp JP","L","R","5' 9""",200,"Feb 9, 1979","1st",123,122,123,121,0,0,0,1,120,0,0,0,0,0,1,1,0,2.2,"$1,800,000","","data2"
"akinori otsuka","SDP",2004,36,"P",32,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,"data1",32,"jp JP","R","R","6' 0""",200,"Jan 13, 1972","1st",73,0,69,73,73,0,0,0,0,0,0,0,0,0,0,0,0,2.9,"$700,000","","data2"
"akinori otsuka","SDP",2005,40,"P",33,62,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",33,"jp JP","R","R","6' 0""",200,"Jan 13, 1972","2",66,0,62,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0.4,"$800,000","","data2"
"akinori otsuka","TEX",2006,35,"P",34,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",34,"jp JP","R","R","6' 0""",200,"Jan 13, 1972","3",63,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,2.2,"$1,750,000","","data2"
"akinori otsuka","TEX",2007,39,"P",35,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",35,"jp JP","R","R","6' 0""",200,"Jan 13, 1972","4",34,0,3,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1.1,"$3,000,000","","data2"
"al leiter","MIA",2005,26,"P",39,15,22,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,-100,0,0,0,4,0,0,"data1",39,"us US","L","L","6' 2""",200,"Oct 23, 1965","19",17,16,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,"$7,000,000","","data2"
"al leiter","NYM",2003,28,"P",37,28,60,53,2,1,0,0,0,0,0,0,2,28,0.019,0.055,0.019,0.073,-79,1,2,0,5,0,0,"data1",37,"us US","L","L","6' 2""",200,"Oct 23, 1965","17",30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,3,"$8,000,000","","data2"
"al leiter","NYM",2004,30,"P",38,28,59,54,0,5,1,0,0,0,0,0,3,30,0.093,0.14,0.111,0.251,-33,6,1,0,2,0,0,"data1",38,"us US","L","L","6' 2""",200,"Oct 23, 1965","18",30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,4.7,"$10,295,600","","data2"
"al leiter","NYY",2005,31,"P",39,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",39,"us US","L","L","6' 2""",200,"Oct 23, 1965","19",16,10,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,"","","data2"
